x1,x2,u_1,u_2
0.061224489795918366,0.14285714285714285,0.6524711783596455,1.8213264540972758
0.061224489795918366,0.16326530612244897,0.8048743963960604,1.7806534962197296
0.061224489795918366,0.18367346938775508,0.9563920269872733,1.7571112912120648
0.061224489795918366,0.2040816326530612,1.0957958193632042,1.7464830850913398
0.061224489795918366,0.22448979591836732,1.2110781477682022,1.737742808347536
0.061224489795918366,0.24489795918367346,1.2835477657597671,1.7185361378961332
0.061224489795918366,0.26530612244897955,1.2969836395780405,1.664448426687516
0.061224489795918366,0.2857142857142857,1.2669901663505312,1.5828776934828284
0.061224489795918366,0.3061224489795918,1.2079621542256003,1.4869397905817507
0.061224489795918366,0.32653061224489793,1.1506103361062032,1.4010966069965682
0.061224489795918366,0.3469387755102041,1.1109968728759914,1.3322421147027965
0.061224489795918366,0.36734693877551017,1.098105960322814,1.2790746343113155
0.061224489795918366,0.3877551020408163,1.105396036543778,1.2300999085365036
0.061224489795918366,0.4081632653061224,1.1353875117627117,1.192828462275067
0.061224489795918366,0.42857142857142855,1.1828631132492096,1.1712440379517948
0.061224489795918366,0.44897959183673464,1.240956778601317,1.1703418141909434
0.061224489795918366,0.4693877551020408,1.3037306557851234,1.1829985449655285
0.061224489795918366,0.4897959183673469,1.367784539870718,1.2037577578039316
0.061224489795918366,0.5102040816326531,1.4337357682946565,1.2164344867936983
0.061224489795918366,0.5306122448979591,1.49942588241721,1.2157820319172115
0.061224489795918366,0.5510204081632653,1.560446804797796,1.196263942860986
0.061224489795918366,0.5714285714285714,1.6118931904003306,1.1666312329461048
0.061224489795918366,0.5918367346938775,1.657062715853586,1.1372316276696985
0.061224489795918366,0.6122448979591836,1.705124577217374,1.1246781257354335
0.061224489795918366,0.6326530612244897,1.7808365561280073,1.1449272175343594
0.061224489795918366,0.6530612244897959,1.9045945042292967,1.203632647821069
0.061224489795918366,0.673469387755102,2.111410015677745,1.304012989286734
0.061224489795918366,0.6938775510204082,2.3684087287691744,1.4192407421247035
0.061224489795918366,0.7142857142857142,2.598779770452916,1.5057390074054178
0.061224489795918366,0.7346938775510203,2.729955723901286,1.554206235622787
0.061224489795918366,0.7551020408163265,2.794935277337349,1.5915436405616108
0.061224489795918366,0.7755102040816326,2.786721881751473,1.5854025900289495
0.061224489795918366,0.7959183673469387,2.6973929659906815,1.5056008138293047
0.061224489795918366,0.8163265306122448,2.5755795975034097,1.3948107951503614
0.061224489795918366,0.836734693877551,2.495993646362868,1.3121557864271933
0.061224489795918366,0.8571428571428571,2.483187001668565,1.2591927350690553
0.061224489795918366,0.8775510204081632,2.5449214973342764,1.2250879351363861
0.061224489795918366,0.8979591836734693,2.6788099900729363,1.1999957877766152
0.061224489795918366,0.9183673469387754,2.868591664871477,1.2036657367732082
0.061224489795918366,0.9387755102040816,3.0952492952551927,1.2553230690345452
0.061224489795918366,0.9591836734693877,3.3383515946430995,1.357290533262132
0.061224489795918366,0.9795918367346939,3.615442121219014,1.4866366331669052
0.061224489795918366,0.9999999999999999,4.007073095031323,1.6298673095929077
0.08163265306122448,0.0,-0.3079861195726833,2.6001621047778367
0.08163265306122448,0.02040816326530612,-0.09126156949770059,2.5693418818169103
0.08163265306122448,0.04081632653061224,0.014052734562058885,2.454867780518903
0.08163265306122448,0.061224489795918366,0.12089553788535222,2.2673178858522296
0.08163265306122448,0.08163265306122448,0.22359439728690006,2.068554639595048
0.08163265306122448,0.1020408163265306,0.31978626340729116,1.9006984212239844
0.08163265306122448,0.12244897959183673,0.4168939665608519,1.7707296063729556
0.08163265306122448,0.14285714285714285,0.5281205520115417,1.6832151970588105
0.08163265306122448,0.16326530612244897,0.6583920464418163,1.6322859704180395
0.08163265306122448,0.18367346938775508,0.802831584772646,1.6052519274359294
0.08163265306122448,0.2040816326530612,0.956834468073807,1.5994156863716924
0.08163265306122448,0.22448979591836732,1.1162906848380578,1.6068587805876833
0.08163265306122448,0.24489795918367346,1.2706080278810143,1.624878181880009
0.08163265306122448,0.26530612244897955,1.3908560472963885,1.6256686332645722
0.08163265306122448,0.2857142857142857,1.4644481267267326,1.598290837254497
0.08163265306122448,0.3061224489795918,1.473658823446982,1.5363304713569195
0.08163265306122448,0.32653061224489793,1.4360254346190104,1.4609991866172845
0.08163265306122448,0.3469387755102041,1.370137942044182,1.3832550926030933
0.08163265306122448,0.36734693877551017,1.3005233758483963,1.3085590453144027
0.08163265306122448,0.3877551020408163,1.2422327180657915,1.241652089228421
0.08163265306122448,0.4081632653061224,1.2030719840019006,1.185326646759814
0.08163265306122448,0.42857142857142855,1.1854674112736066,1.148171883265802
0.08163265306122448,0.44897959183673464,1.188703560895969,1.1340743710424244
0.08163265306122448,0.4693877551020408,1.2157173059440218,1.1378727737410712
0.08163265306122448,0.4897959183673469,1.2610137355296713,1.1457714394848815
0.08163265306122448,0.5102040816326531,1.322938964196594,1.151070930772658
0.08163265306122448,0.5306122448979591,1.3919357747457228,1.1487687360951013
0.08163265306122448,0.5510204081632653,1.4598658598661527,1.135972614521356
0.08163265306122448,0.5714285714285714,1.5196775593689014,1.115377863057597
0.08163265306122448,0.5918367346938775,1.5703944860097252,1.093112581242202
0.08163265306122448,0.6122448979591836,1.614059230559972,1.0776805270665555
0.08163265306122448,0.6326530612244897,1.661019414872734,1.0741281198608263
0.08163265306122448,0.6530612244897959,1.7245446742803834,1.0826986529387095
0.08163265306122448,0.673469387755102,1.8354606238073041,1.108158800649771
0.08163265306122448,0.6938775510204082,2.01546783341161,1.1662845955683747
0.08163265306122448,0.7142857142857142,2.263549033717356,1.2622354217280276
0.08163265306122448,0.7346938775510203,2.528133068264641,1.3783917089400948
0.08163265306122448,0.7551020408163265,2.7605477320910854,1.482068802325718
0.08163265306122448,0.7755102040816326,2.9349938894609013,1.547584755192195
0.08163265306122448,0.7959183673469387,3.042335011977169,1.5542767282894117
0.08163265306122448,0.8163265306122448,3.0625849279147546,1.4899964453867414
0.08163265306122448,0.836734693877551,3.003724402050447,1.3794821756360829
0.08163265306122448,0.8571428571428571,2.932217965271867,1.2730421144778759
0.08163265306122448,0.8775510204081632,2.869834558006617,1.1898037547095266
0.08163265306122448,0.8979591836734693,2.8143922816982307,1.1241699858216405
0.08163265306122448,0.9183673469387754,2.7732740828236224,1.1014921918490737
0.08163265306122448,0.9387755102040816,2.7739025914191746,1.1315072864435798
0.08163265306122448,0.9591836734693877,2.8324891778195864,1.1917246873686818
0.08163265306122448,0.9795918367346939,2.9666015616630452,1.2392898201151372
0.08163265306122448,0.9999999999999999,3.2027763772014213,1.2360063668475025
0.1020408163265306,0.0,0.010464585930997068,2.3442587766681537
0.1020408163265306,0.02040816326530612,0.0003569414118859439,2.487993630481004
0.1020408163265306,0.04081632653061224,0.058897326961680825,2.364384636522688
0.1020408163265306,0.061224489795918366,0.14275421932215962,2.1724122104528716
0.1020408163265306,0.08163265306122448,0.22367806342984503,1.98330608853126
0.1020408163265306,0.1020408163265306,0.2933717603366131,1.82258439998744
0.1020408163265306,0.12244897959183673,0.3592409203595783,1.6880341038212756
0.1020408163265306,0.14285714285714285,0.4331515559186802,1.5846275803319667
0.1020408163265306,0.16326530612244897,0.5249240992406168,1.5140318835711024
0.1020408163265306,0.18367346938775508,0.6352370798881471,1.4703243013221488
0.1020408163265306,0.2040816326530612,0.7641833607701278,1.4511678406642818
0.1020408163265306,0.22448979591836732,0.9102001145379258,1.4451194505606426
0.1020408163265306,0.24489795918367346,1.0750316835348972,1.4603431976601262
0.1020408163265306,0.26530612244897955,1.2430985256633085,1.4851574128571623
0.1020408163265306,0.2857142857142857,1.3933909593506257,1.5063475377203948
0.1020408163265306,0.3061224489795918,1.4896153418399987,1.5058337062738614
0.1020408163265306,0.32653061224489793,1.5208103179154537,1.4905751780964893
0.1020408163265306,0.3469387755102041,1.4847525803901327,1.457145409102847
0.1020408163265306,0.36734693877551017,1.396991225570369,1.394665718455404
0.1020408163265306,0.3877551020408163,1.300622869516277,1.3170996369612515
0.1020408163265306,0.4081632653061224,1.2234697834334805,1.2346038585232157
0.1020408163265306,0.42857142857142855,1.179300686803416,1.1682107882291266
0.1020408163265306,0.44897959183673464,1.1658014890904518,1.124337787200484
0.1020408163265306,0.4693877551020408,1.183896283900242,1.10361173643139
0.1020408163265306,0.4897959183673469,1.2238533453846978,1.0911808757558217
0.1020408163265306,0.5102040816326531,1.2822259520343782,1.0848718544207858
0.1020408163265306,0.5306122448979591,1.3492896711531537,1.0788375670800439
0.1020408163265306,0.5510204081632653,1.4177091376317195,1.0698466944518883
0.1020408163265306,0.5714285714285714,1.4816004695744966,1.0567779484918478
0.1020408163265306,0.5918367346938775,1.5388728247840266,1.0429242450306355
0.1020408163265306,0.6122448979591836,1.5892176064300447,1.032742466294072
0.1020408163265306,0.6326530612244897,1.6362083390703843,1.0260052286875558
0.1020408163265306,0.6530612244897959,1.686495821764272,1.0178687227214946
0.1020408163265306,0.673469387755102,1.7541296037339913,1.0045752020453815
0.1020408163265306,0.6938775510204082,1.8553134383481147,1.0032945251513057
0.1020408163265306,0.7142857142857142,2.0065941533209357,1.0335438746264876
0.1020408163265306,0.7346938775510203,2.2274734835665986,1.1123374994161435
0.1020408163265306,0.7551020408163265,2.503319275407054,1.2122798301552287
0.1020408163265306,0.7755102040816326,2.8089231273396162,1.2997936017363003
0.1020408163265306,0.7959183673469387,3.102525116186531,1.3584593164644647
0.1020408163265306,0.8163265306122448,3.3403077682031292,1.4030510816613417
0.1020408163265306,0.836734693877551,3.426782237508484,1.4131105587300068
0.1020408163265306,0.8571428571428571,3.362104552958874,1.3931635157327646
0.1020408163265306,0.8775510204081632,3.177379395508259,1.3509931085223328
0.1020408163265306,0.8979591836734693,2.9555106472357644,1.2844580495353115
0.1020408163265306,0.9183673469387754,2.7643860180186497,1.207322409872901
0.1020408163265306,0.9387755102040816,2.661572600957958,1.1542897277083513
0.1020408163265306,0.9591836734693877,2.6485081383510103,1.132785833094651
0.1020408163265306,0.9795918367346939,2.7073867925047286,1.1120643567462813
0.1020408163265306,0.9999999999999999,2.801883252834374,1.0622024125214777
0.12244897959183673,0.0,0.3425605108899367,2.696209020936434
0.12244897959183673,0.02040816326530612,0.061433937354614415,2.503019486495362
0.12244897959183673,0.04081632653061224,0.12064345322893556,2.285661602553366
0.12244897959183673,0.061224489795918366,0.2195616110310284,2.0858556240435657
0.12244897959183673,0.08163265306122448,0.3049097518854079,1.9114654864692395
0.12244897959183673,0.1020408163265306,0.3680983360408706,1.7621434256694428
0.12244897959183673,0.12244897959183673,0.4193058469826591,1.6297451967845313
0.12244897959183673,0.14285714285714285,0.4698944145521938,1.5161086383458666
0.12244897959183673,0.16326530612244897,0.5330632013330696,1.4266746378588921
0.12244897959183673,0.18367346938775508,0.6158734298307427,1.3611914790920578
0.12244897959183673,0.2040816326530612,0.7255423266812883,1.3225782320223407
0.12244897959183673,0.22448979591836732,0.8559439537795187,1.295459750156485
0.12244897959183673,0.24489795918367346,1.010650038905727,1.2884413172609064
0.12244897959183673,0.26530612244897955,1.1916125538492885,1.3070034635744663
0.12244897959183673,0.2857142857142857,1.3842872379436557,1.3493176625484498
0.12244897959183673,0.3061224489795918,1.5547281294978887,1.4022364342426297
0.12244897959183673,0.32653061224489793,1.6723566653154576,1.46043975951747
0.12244897959183673,0.3469387755102041,1.7093657420120099,1.5065052975422397
0.12244897959183673,0.36734693877551017,1.6425402832464213,1.497728213868546
0.12244897959183673,0.3877551020408163,1.5221080049415594,1.427400038719005
0.12244897959183673,0.4081632653061224,1.4001468119639637,1.3133315256541687
0.12244897959183673,0.42857142857142855,1.3161057004174055,1.2117241469781137
0.12244897959183673,0.44897959183673464,1.2618567939533816,1.1379409793036537
0.12244897959183673,0.4693877551020408,1.2356706777547564,1.0888978056347325
0.12244897959183673,0.4897959183673469,1.239023236617192,1.0499842183699961
0.12244897959183673,0.5102040816326531,1.2761967328424353,1.0255236505016576
0.12244897959183673,0.5306122448979591,1.3345812310954166,1.0115550015464607
0.12244897959183673,0.5510204081632653,1.4007049508310774,1.0024672699881334
0.12244897959183673,0.5714285714285714,1.4669186782164005,0.993997330854692
0.12244897959183673,0.5918367346938775,1.5294732185461442,0.9863844367127188
0.12244897959183673,0.6122448979591836,1.5869929690602533,0.981882228844072
0.12244897959183673,0.6326530612244897,1.6393073843310875,0.9777283733540837
0.12244897959183673,0.6530612244897959,1.6892526425049945,0.9653331871959385
0.12244897959183673,0.673469387755102,1.742895811066702,0.9362130782421294
0.12244897959183673,0.6938775510204082,1.8095837513575048,0.9048664542647321
0.12244897959183673,0.7142857142857142,1.9013034587431938,0.8851870961575212
0.12244897959183673,0.7346938775510203,2.0496554138003393,0.8931606357521337
0.12244897959183673,0.7551020408163265,2.2671538634732324,0.9244615644512769
0.12244897959183673,0.7755102040816326,2.5525458944912205,0.9795494381720097
0.12244897959183673,0.7959183673469387,2.8529674301575487,1.0532177747799876
0.12244897959183673,0.8163265306122448,3.1369792958714515,1.173089383169465
0.12244897959183673,0.836734693877551,3.3524355027158004,1.3373831229214046
0.12244897959183673,0.8571428571428571,3.4434761867847405,1.492637118146256
0.12244897959183673,0.8775510204081632,3.361343487973578,1.5600735547460118
0.12244897959183673,0.8979591836734693,3.178243433461771,1.5110319099140486
0.12244897959183673,0.9183673469387754,2.9803426718225126,1.388353671282242
0.12244897959183673,0.9387755102040816,2.80699784559035,1.2504715578514525
0.12244897959183673,0.9591836734693877,2.697374044349153,1.144137141757539
0.12244897959183673,0.9795918367346939,2.662456630446079,1.064350626122561
0.12244897959183673,0.9999999999999999,2.686287869960131,0.9890966690717905
0.14285714285714285,0.0,-0.33717518976573463,3.0919265533306763
0.14285714285714285,0.02040816326530612,-0.07330153270805698,2.4339810652971523
0.14285714285714285,0.04081632653061224,0.13977079639145606,2.144646582005171
0.14285714285714285,0.061224489795918366,0.3089435395511884,1.9665013224836423
0.14285714285714285,0.08163265306122448,0.4342608229238569,1.8249872410859527
0.14285714285714285,0.1020408163265306,0.5216528888622662,1.7005852250120987
0.14285714285714285,0.12244897959183673,0.5830311293493721,1.584372488985576
0.14285714285714285,0.14285714285714285,0.6248754687212413,1.4723074975116048
0.14285714285714285,0.16326530612244897,0.6626795901304935,1.3698466481585898
0.14285714285714285,0.18367346938775508,0.7099289962728084,1.2816432458195564
0.14285714285714285,0.2040816326530612,0.7821766692268262,1.217475242151979
0.14285714285714285,0.22448979591836732,0.8732210373844785,1.171381791339784
0.14285714285714285,0.24489795918367346,0.9793492340822776,1.1421319852958192
0.14285714285714285,0.26530612244897955,1.1082287535627229,1.135379622376312
0.14285714285714285,0.2857142857142857,1.2634323465944772,1.1592132839614575
0.14285714285714285,0.3061224489795918,1.4479552731282341,1.220594937764222
0.14285714285714285,0.32653061224489793,1.6469582144476453,1.3153340687937505
0.14285714285714285,0.3469387755102041,1.8344437001429517,1.4408298931851542
0.14285714285714285,0.36734693877551017,1.931603749220604,1.5486960628929813
0.14285714285714285,0.3877551020408163,1.9047592482515412,1.5645879145992432
0.14285714285714285,0.4081632653061224,1.7700190187825717,1.443047421616077
0.14285714285714285,0.42857142857142855,1.6470778342355663,1.3031122346754194
0.14285714285714285,0.44897959183673464,1.5514391123325262,1.2124996175499432
0.14285714285714285,0.4693877551020408,1.4511744703568137,1.1450609917804866
0.14285714285714285,0.4897959183673469,1.3646365288896323,1.0662106987156805
0.14285714285714285,0.5102040816326531,1.3314662850099659,0.996674958971082
0.14285714285714285,0.5306122448979591,1.355264938443466,0.9563386854393777
0.14285714285714285,0.5510204081632653,1.4072672361262424,0.937423288096221
0.14285714285714285,0.5714285714285714,1.4705646530761984,0.9288511510594495
0.14285714285714285,0.5918367346938775,1.5348762481155074,0.9239512547373686
0.14285714285714285,0.6122448979591836,1.5978662508949382,0.9233756118037018
0.14285714285714285,0.6326530612244897,1.6571528532427238,0.9239969011541764
0.14285714285714285,0.6530612244897959,1.712256453539244,0.9140354512704484
0.14285714285714285,0.673469387755102,1.7651813024018121,0.8804982548413497
0.14285714285714285,0.6938775510204082,1.8242653210259077,0.8352397951967155
0.14285714285714285,0.7142857142857142,1.897639717642868,0.7878420656271483
0.14285714285714285,0.7346938775510203,1.9952348917926959,0.7471003963416302
0.14285714285714285,0.7551020408163265,2.1121992778760403,0.7321055690259123
0.14285714285714285,0.7755102040816326,2.242347921176071,0.7618822141493021
0.14285714285714285,0.7959183673469387,2.3845599612516053,0.8318025472811158
0.14285714285714285,0.8163265306122448,2.554245383467671,0.9379266075324274
0.14285714285714285,0.836734693877551,2.785385016498999,1.1072967753858247
0.14285714285714285,0.8571428571428571,3.060430084962066,1.3413090600768487
0.14285714285714285,0.8775510204081632,3.284517839820927,1.5636802348680408
0.14285714285714285,0.8979591836734693,3.3460413761526873,1.6195512086302448
0.14285714285714285,0.9183673469387754,3.3051741686488803,1.5408176477274909
0.14285714285714285,0.9387755102040816,3.184012785375377,1.4217403673125344
0.14285714285714285,0.9591836734693877,3.003467573834552,1.2804998499631604
0.14285714285714285,0.9795918367346939,2.8396614421458244,1.127292742911428
0.14285714285714285,0.9999999999999999,2.7588382494277246,0.9976748134516755
0.16326530612244897,0.0,-0.8321106075620164,2.296211293562771
0.16326530612244897,0.02040816326530612,-0.2133509328562243,2.0823818882293152
